epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.15088780478045746,0.1443158703478607,6.571934548346752e-11,0.1443158703478607,0.005765794720597285,0.7687405943870544,0.13774393579951394
2,0.14119568432236576,0.1323570486258816,8.838635543557222e-11,0.1323570486258816,0.005838053312324855,0.762907862663269,0.12351841308232438
3,0.1385478601262376,0.129011820055343,9.536040203229813e-11,0.129011820055343,0.005654890165390735,0.777551531791687,0.11947577985211319
4,0.13606655761465297,0.12593947320102572,1.0127084445056969e-10,0.12593947320102572,0.005554866292215606,0.7853512763977051,0.11581238875596875
5,0.1335248178726918,0.12285877721937927,1.0666040725812629e-10,0.12285877721937927,0.005939150429102718,0.7546253204345703,0.11219273649356663
6,0.13002627033505354,0.11845808387608142,1.156818638128912e-10,0.11845808387608142,0.005562910712512533,0.7847291231155396,0.1068898974947923
7,0.12619383720395802,0.11365350533176113,1.2540331719742588e-10,0.11365350533176113,0.005337560858310364,0.8018168210983276,0.10111317361201855
8,0.12214802249192118,0.10850773003321511,1.3640292137787383e-10,0.10850773003321511,0.005381522566155312,0.7985388040542603,0.09486743789542773
9,0.11824563355730461,0.1037299873726862,1.4515646087523052e-10,0.1037299873726862,0.005171211548836012,0.8139774203300476,0.08921434128516315
10,0.11353437291072295,0.09786538773694554,1.5668985080901447e-10,0.09786538773694554,0.004966205687289355,0.8284342885017395,0.0821964026560441
11,0.10942341185904839,0.09259593829781086,1.682747371625395e-10,0.09259593829781086,0.004936943045209173,0.830450177192688,0.07576846458155691
12,0.1053910145418601,0.08756612084873087,1.7824893829473016e-10,0.08756612084873087,0.004922730105133741,0.8314250111579895,0.06974122701925786
13,0.10153772375873617,0.08281197412996678,1.872574975961597e-10,0.08281197412996678,0.004823043398992674,0.8381832838058472,0.06408622437035082
14,0.09802554204791515,0.07830754606439187,1.9717996161025716e-10,0.07830754606439187,0.004773839485820037,0.841468095779419,0.05858954990336616
15,0.0950603928517651,0.07461449716005239,2.0445895590945816e-10,0.07461449716005239,0.004617758005531932,0.8516650795936584,0.05416860156910658
16,0.09213552319251739,0.07096158672157708,2.1173936380512623e-10,0.07096158672157708,0.004528040030266242,0.857373058795929,0.04978765034106446
17,0.08941905119934597,0.067561987012222,2.1857064234096522e-10,0.067561987012222,0.004533183702562755,0.8570488691329956,0.04570492277812548
18,0.08765120621737059,0.06531212807104395,2.2339078151115057e-10,0.06531212807104395,0.004524743950050406,0.8575806617736816,0.04297304991992889
19,0.08579105005876438,0.06306756038789277,2.2723489720258108e-10,0.06306756038789277,0.004359799088891374,0.8677748441696167,0.04034407066763466
20,0.08399342211248638,0.06079506730107037,2.3198354818702498e-10,0.06079506730107037,0.004364206861674754,0.8675073385238647,0.03759671248236787
21,0.08251762590161316,0.05893723065922926,2.358039505148504e-10,0.05893723065922926,0.004378829453487293,0.8666180372238159,0.03535683560774422
22,0.08065934567166878,0.056572224199771884,2.4087121581590604e-10,0.056572224199771884,0.004444938592888651,0.8625601530075073,0.03248510261818128
23,0.07942237859373694,0.05508166208259157,2.4340716486925917e-10,0.05508166208259157,0.00439371554267993,0.8657096028327942,0.03074094559566565
24,0.07816673015152012,0.053477221576345935,2.468950870575686e-10,0.053477221576345935,0.004305262965298643,0.871062159538269,0.028787712870589077
25,0.07741874664484917,0.052543418622902925,2.487532803364957e-10,0.052543418622902925,0.004294434521196817,0.871709942817688,0.027668090589253354
26,0.07595080361441449,0.05069493556747565,2.525586800755603e-10,0.05069493556747565,0.004263688985334931,0.8735402822494507,0.025439067559919624
27,0.07523487539173246,0.049822532086893245,2.54123434932778e-10,0.049822532086893245,0.0042088715091185246,0.8767711520195007,0.024410188593615448
28,0.07457028901254809,0.04899541201690833,2.5574877003452023e-10,0.04899541201690833,0.004250544080896591,0.8743188381195068,0.023420535013456308
29,0.07309172027282887,0.047216058660063655,2.5875661687148544e-10,0.047216058660063655,0.004209555378152409,0.8767310976982117,0.02134039697291511
30,0.07278197641979467,0.0467580061372336,2.6023970331042885e-10,0.0467580061372336,0.00419363964437179,0.8776614665985107,0.020734035806190713
