epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,31.964254009246826,0.14491342473775148,0.0031819340637885035,0.14491342473775148,0.0056544221210897,0.7779203057289124,31.674427213147283
2,18.60782893180847,0.1256610181927681,0.001848216787679121,0.1256610181927681,0.0053397196695977025,0.8019525408744812,18.35650685859844
3,13.412974573135376,0.11748072845488787,0.0013295493831392377,0.11748072845488787,0.0052713638509656185,0.8069906234741211,13.17801310293749
4,10.570988405227661,0.10788038218021392,0.0010463108045514673,0.10788038218021392,0.004948048366997156,0.8299407958984375,10.355227663334459
5,8.734271867752074,0.09553955102711915,0.0008638732318067923,0.09553955102711915,0.004612428848904182,0.8522281646728516,8.543192767040804
6,7.423281585693359,0.0832339950427413,0.0007340047592297197,0.0832339950427413,0.004518547959680291,0.8581823706626892,7.256813597254456
7,6.421652886390686,0.0706003869175911,0.0006351052478421479,0.0706003869175911,0.004037733846450545,0.8867579698562622,6.280452091503888
8,5.619258387565613,0.05882685519009829,0.0005560431530466304,0.05882685519009829,0.003655901380592019,0.9071629643440247,5.501604675276206
9,4.953910326957702,0.04884937223047018,0.0004905060952878558,0.04884937223047018,0.0034567214527639763,0.9170032739639282,4.856211580648088
10,4.390714874267578,0.04416666297614574,0.0004346548221074045,0.04416666297614574,0.003318260277193662,0.9235190153121948,4.302381558097899
11,3.8990295825004577,0.03897447580471635,0.00038600551028503106,0.03897447580471635,0.003386835469746793,0.9203252792358398,3.8210806270455944
12,3.4643551125526426,0.03596351345255971,0.0003428391604102217,0.03596351345255971,0.003222651503073563,0.927862823009491,3.392428090649657
13,3.0713700003623963,0.03318646471947431,0.0003038183532189578,0.03318646471947431,0.0031616863877778523,0.9305663704872131,3.0049970674701036
14,2.7077983140945436,0.031338092781603336,0.00026764602272305637,0.031338092781603336,0.003116454017941929,0.9325388669967651,2.6451221344489606
15,2.360105980873108,0.02953000634536147,0.0002330575968080666,0.02953000634536147,0.003042936988229133,0.935684084892273,2.3010459617353045
16,2.02381839799881,0.02801123865135014,0.0001995807156781666,0.02801123865135014,0.003102053935153165,0.9331608414649963,1.9677959181303157
17,1.7070334448814393,0.026847810061648488,0.0001680185637087561,0.026847810061648488,0.003041580036992335,0.9357414841651917,1.6533378270259127
18,1.4195358114242553,0.025679403213784098,0.0001393856409122236,0.025679403213784098,0.003013674819846578,0.9369151592254639,1.368177005908452
19,1.1652594492435455,0.02490634913928807,0.00011403530993266031,0.02490634913928807,0.0030327431055286657,0.9361143112182617,1.115446750187315
20,0.9427144451141357,0.024091738503426312,9.186227062309626e-05,0.024091738503426312,0.003152448313923887,0.9309715032577515,0.8945309677275364
21,0.7491703480482101,0.02286511296220124,7.263052371854428e-05,0.02286511296220124,0.003060590062824916,0.9349356889724731,0.7034401242232415
22,0.5836941937208175,0.022486775305122136,5.612074174860027e-05,0.022486775305122136,0.0030465709297375345,0.935530424118042,0.5387206421808806
23,0.44331012552976606,0.021866354554891585,4.2144377148360944e-05,0.021866354554891585,0.002967043724724267,0.9388523101806641,0.39957741692871784
24,0.32703294086456297,0.02158425139449537,3.0544869041477795e-05,0.02158425139449537,0.0029953299524332236,0.9376808404922485,0.2838644390202826
25,0.23251772499084472,0.02077451676875353,2.117432078011916e-05,0.02077451676875353,0.002972004787140204,0.9386476278305054,0.19096869103243808
26,0.15866116313636303,0.01990012207068503,1.3876104096198105e-05,0.01990012207068503,0.0029926648025483255,0.9377917051315308,0.11886091889129602
27,0.10420362484455109,0.019495184186846017,8.470844070870953e-06,0.019495184186846017,0.0030524880310474887,0.9352797269821167,0.06521325652186352
28,0.06643241445720195,0.019018100762739777,4.7414313767148995e-06,0.019018100762739777,0.0029535559941569734,0.9394069314002991,0.02839621300440922
29,0.04296873877942562,0.018803655553609133,2.416508318447086e-06,0.018803655553609133,0.003036438519627456,0.9359585046768188,0.005361427630861726
30,0.029888140488415958,0.018408336931839585,1.1479803563361202e-06,0.018408336931839585,0.003055838449504075,0.9351375699043274,0.006928533368478384
