epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.29215087892865776,0.2631241503850858,2.9026728639739273e-10,0.2631241503850858,0.00828704284361543,0.5592420101165771,0.23409742174534653
2,0.26138631685783986,0.2378091770119237,2.3577139794077924e-10,0.2378091770119237,0.008000187798352622,0.5892274379730225,0.21423203721784578
3,0.24899408428516603,0.22660454987247186,2.238953455592945e-10,0.22660454987247186,0.007934783510865117,0.5959163904190063,0.2042150153165424
4,0.2377376496175626,0.21459449906098216,2.3143151086012026e-10,0.21459449906098216,0.00758316577889924,0.6309356689453125,0.19145134797497013
5,0.22782175719065773,0.20237233089213086,2.5449426082595134e-10,0.20237233089213086,0.007307173345330614,0.657311201095581,0.17692290480953574
6,0.21867236346566588,0.18994334180440223,2.872902190265732e-10,0.18994334180440223,0.007053630807722619,0.6806797385215759,0.1612143199017449
7,0.20769353370581353,0.1753570106636761,3.2336522656501597e-10,0.1753570106636761,0.006902772176222926,0.6941925287246704,0.14302048800717448
8,0.1994375311174339,0.16389628566969605,3.5541244962742076e-10,0.16389628566969605,0.00665068810591644,0.7161203622817993,0.12835504070695397
9,0.19174386328436377,0.15305721322844798,3.8686650244006483e-10,0.15305721322844798,0.006344433055559678,0.7416629791259766,0.1143705629844415
10,0.18319525396017203,0.14122240318167478,4.19728510823971e-10,0.14122240318167478,0.006288666994085965,0.7461844682693481,0.09924955209927769
11,0.17818629206683403,0.1339483386871958,4.4237953478980836e-10,0.1339483386871958,0.006100598472610121,0.7611386179924011,0.08971038520821496
12,0.17282406823303467,0.12681724717910575,4.600682118062503e-10,0.12681724717910575,0.006051590402811313,0.7649609446525574,0.08081042599848073
13,0.16827786660620145,0.12047696088377695,4.780090543312999e-10,0.12047696088377695,0.005932770133990406,0.7741000652313232,0.07267605545064695
14,0.16389426813089758,0.11409430051768633,4.979996777840495e-10,0.11409430051768633,0.005782552294853092,0.7853948473930359,0.0642943327392814
15,0.16141879631388456,0.11075909885304763,5.065969731220974e-10,0.11075909885304763,0.005654134520014093,0.7948207855224609,0.06009940154083789
16,0.15939566801141078,0.10760437148182016,5.179129672120678e-10,0.10760437148182016,0.005780400898175478,0.7855545282363892,0.055813074760613375
17,0.15752964265140376,0.10507224806885522,5.245739449547129e-10,0.10507224806885522,0.005687154887007828,0.7924172878265381,0.052614853573383934
18,0.1554102333808752,0.10221458211037002,5.319565160129509e-10,0.10221458211037002,0.0055002383866056305,0.8058381080627441,0.04901893050907493
19,0.15394233895423717,0.09993187880101509,5.401046059329399e-10,0.09993187880101509,0.0055764797443247065,0.8004180192947388,0.0459214182077211
20,0.15253683554946929,0.0981947310352908,5.434210490743532e-10,0.0981947310352908,0.005508160320693681,0.8052784204483032,0.04385262612785548
21,0.15104556755912035,0.09610474097045292,5.494082640796668e-10,0.09610474097045292,0.005493548333449623,0.8063101172447205,0.041163914562486234
22,0.150845811191134,0.09544493764975018,5.54008732790743e-10,0.09544493764975018,0.005501995173652207,0.8057140111923218,0.040044064370675876
23,0.1487597312526147,0.09300889042591241,5.575084087992144e-10,0.09300889042591241,0.005431919281375928,0.810631513595581,0.037258049545990976
24,0.14778833276123032,0.0913855701376845,5.640276291131734e-10,0.0913855701376845,0.005381376376374801,0.8141392469406128,0.03498280722636716
