epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.1440265764594078,0.14402410555630923,2.470677721438941e-10,0.14402410555630923,0.005478740338933231,0.7915058732032776,0.1440216348785878
2,0.12538664089888335,0.1253842821791768,2.3588201936153296e-10,0.1253842821791768,0.005646100871155494,0.7785735130310059,0.12538192335898318
3,0.11614752132445574,0.11614505030214786,2.4709539257761203e-10,0.11614505030214786,0.005099495344709248,0.8193712830543518,0.11614257934822209
4,0.10662762601673603,0.10662491382658482,2.712119440972938e-10,0.10662491382658482,0.005038598699361898,0.8236595392227173,0.10662220170714384
5,0.09364533469825984,0.09364224081486464,3.0938155806681247e-10,0.09364224081486464,0.004786794169886768,0.8408443927764893,0.09363914699928397
6,0.08077832478284835,0.08077483885735273,3.485788931667511e-10,0.08077483885735273,0.0043576480047999395,0.868102490901947,0.08077135306842106
7,0.06851236824318767,0.06850849890336394,3.8693910869858074e-10,0.06850849890336394,0.00392998644551586,0.8927210569381714,0.06850462951227695
8,0.05674530645087361,0.056741063602268695,4.2428086391432807e-10,0.056741063602268695,0.003630481678523289,0.9084494709968567,0.05673682079362955
9,0.048948881275951865,0.048944362286478284,4.51895327380214e-10,0.048944362286478284,0.0035917943709639208,0.9103902578353882,0.04893984333320448
10,0.0427142592780292,0.04270956275612116,4.696550147675893e-10,0.04270956275612116,0.003407959806610706,0.9193282723426819,0.04270486620597348
11,0.03851185673102737,0.03850701363012195,4.843044076052738e-10,0.03850701363012195,0.003341296198486885,0.9224534630775452,0.038502170586045895
12,0.035547470651566986,0.03554252671822906,4.943950599467505e-10,0.03554252671822906,0.0033030615614078685,0.9242180585861206,0.03553758276762959
13,0.03285019047744572,0.0328451511785388,5.0393231448842e-10,0.0328451511785388,0.003100060181130994,0.9332467317581177,0.032840111855393914
14,0.03134441250376403,0.03133933019265533,5.08231986440233e-10,0.03133933019265533,0.003184754221022408,0.9295494556427002,0.031334247872790925
15,0.029791714766994118,0.02978658717498183,5.127567282436906e-10,0.02978658717498183,0.003072377076474117,0.9344335794448853,0.029781459607699394
16,0.02828557895310223,0.028280394200235606,5.184761229515278e-10,0.028280394200235606,0.003158725830246349,0.9306963086128235,0.02827520943900609
17,0.027188041830435394,0.02718281789124012,5.22392455404308e-10,0.02718281789124012,0.0030366071485313294,0.9359514117240906,0.02717759396668608
18,0.025843274949118495,0.025838014600798487,5.260369690396338e-10,0.025838014600798487,0.00299836251570062,0.9375545978546143,0.02583275423110809
19,0.025324371933937072,0.02531908930465579,5.282627204561408e-10,0.02531908930465579,0.00299710206434174,0.9376070499420166,0.025313806677451228
20,0.024692865677177905,0.024687570448964833,5.295225679324833e-10,0.024687570448964833,0.0030347530638567166,0.9360296130180359,0.024682275223285508
21,0.023337605595588683,0.023332258753478528,5.34687256609212e-10,0.023332258753478528,0.0030510545456705817,0.9353405237197876,0.023326911880912436
22,0.02283226414769888,0.022826909257099032,5.354901895238129e-10,0.022826909257099032,0.0030129463634210028,0.9369456171989441,0.022821554355203794
23,0.022322686955332755,0.022317311389371753,5.375576382915525e-10,0.022317311389371753,0.0029210524347343487,0.9407332539558411,0.022311935812988837
24,0.021516370119526982,0.021510975312441588,5.394814818759919e-10,0.021510975312441588,0.0029368328959035045,0.9400911927223206,0.021505580497622828
25,0.02133280741609633,0.02132738590799272,5.421502806690626e-10,0.02132738590799272,0.003006416346221964,0.9372186660766602,0.02132196440518603
26,0.02046303040534258,0.02045760526880622,5.425090812138933e-10,0.02045760526880622,0.0029779790371505946,0.9384007453918457,0.02045218017799408
27,0.02024452572502196,0.020239075910300018,5.449826001036051e-10,0.020239075910300018,0.0029330781908010737,0.9402442574501038,0.020233626084298982
28,0.01952428474649787,0.019518819779157637,5.464951680633767e-10,0.019518819779157637,0.003025317391149656,0.9364267587661743,0.019513354827477004
29,0.019188734043389558,0.019183248711749912,5.485384795278491e-10,0.019183248711749912,0.00305324265001119,0.9352477192878723,0.019177763326954634
30,0.0186202796343714,0.01861478398554027,5.495642669273159e-10,0.01861478398554027,0.0029790057901215644,0.9383582472801208,0.018609288342870997
