epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.3570675033169824,0.1962755499659358,1.6079195306548885e-09,0.1962755499659358,0.005867384797799212,0.7605195045471191,0.035483596900446945
2,0.21432924975414533,0.15096734758164432,6.336190244154443e-10,0.15096734758164432,0.005669432349829521,0.7764059901237488,0.08760544514009988
3,0.17929922061729,0.13936686860816971,3.993235194962538e-10,0.13936686860816971,0.0056631859741372685,0.7768983840942383,0.09943451665854433
4,0.16246359015370274,0.13252029432369783,2.994329626091094e-10,0.13252029432369783,0.005755790708280004,0.769542396068573,0.10257699806278689
5,0.1523656376310297,0.1276769996226371,2.468863800334779e-10,0.1276769996226371,0.005678232620063055,0.7757112979888916,0.10298836161928931
6,0.14353493605111095,0.12152367268462438,2.2011263138742485e-10,0.12152367268462438,0.005594912911856659,0.7822452187538147,0.09951240954588189
7,0.13612359778301136,0.11555357137107634,2.0570026202891243e-10,0.11555357137107634,0.005421326711341116,0.795547604560852,0.09498354516818511
8,0.12941903898173623,0.10956088714637198,1.9858151745861348e-10,0.10956088714637198,0.005236899470012871,0.8092214465141296,0.08970273540051063
9,0.12386740232641633,0.10443220447983828,1.9435197939248654e-10,0.10443220447983828,0.005065653331577606,0.8214943408966064,0.08499700654058963
10,0.11817827162978885,0.09868350921718924,1.9494762365962933e-10,0.09868350921718924,0.004997805390194911,0.8262439966201782,0.07918874685122632
11,0.11301605197357702,0.09320715783281369,1.980889400208161e-10,0.09320715783281369,0.0050031803378566015,0.8258700966835022,0.07339826383073209
12,0.10821635062630112,0.08803897340622571,2.0177377254000912e-10,0.08803897340622571,0.004909320677754882,0.8323421478271484,0.0678615961522248
13,0.10373416337612514,0.0831151375966566,2.0619025462245925e-10,0.0831151375966566,0.004731548224120756,0.8442645072937012,0.062496112134410683
14,0.10005999104799451,0.07905260034509608,2.1007390751873116e-10,0.07905260034509608,0.004647246234931826,0.8497645258903503,0.05804520959322296
15,0.09608441016695521,0.07441229910866634,2.1672111007688634e-10,0.07441229910866634,0.004546342813862927,0.8562177419662476,0.052740188100977706
16,0.09335338520305651,0.07143988289475978,2.1913502276524207e-10,0.07143988289475978,0.004659457130403064,0.8489739894866943,0.04952638061823557
17,0.09045555325107532,0.06809168692913141,2.2363866391894382e-10,0.06809168692913141,0.004486260361999397,0.8599929213523865,0.04572782053723703
18,0.08830821004671019,0.06559815632330404,2.271005355991562e-10,0.06559815632330404,0.0044500685683176045,0.8622427582740784,0.04288810276338842
19,0.0864331402690024,0.06336878532090702,2.3064354949193728e-10,0.06336878532090702,0.00439317814042358,0.8657424449920654,0.04030443037171329
20,0.08500423732104602,0.06176770908741264,2.3236528289593305e-10,0.06176770908741264,0.0044366556893794835,0.8630719184875488,0.03853118079781934
21,0.08283653787530221,0.05912570156962485,2.3710836192356706e-10,0.05912570156962485,0.0043409113671940705,0.8689180612564087,0.035414865377268144
22,0.08152328100021895,0.05751567703109604,2.4007603867855685e-10,0.05751567703109604,0.004266319800007725,0.8733842372894287,0.03350807316324035
23,0.0800946865667094,0.055767748551862735,2.432693801031801e-10,0.055767748551862735,0.004285119242147567,0.8722658753395081,0.031440810541544725
24,0.07857454004991161,0.054044800496718906,2.45297394908818e-10,0.054044800496718906,0.004230587195608324,0.8754962682723999,0.029515061005837104
25,0.07804026754724012,0.05326293673332747,2.4777330670172275e-10,0.05326293673332747,0.004170501637482702,0.8790076971054077,0.028485606063155196
26,0.07683595020894532,0.05176977400777039,2.5066176260511205e-10,0.05176977400777039,0.004211543477182933,0.8766146302223206,0.026703597747259188
27,0.07594706197311213,0.05071787268661701,2.522918924450344e-10,0.05071787268661701,0.00422196843830376,0.8760030269622803,0.025488683442113573
28,0.07479305390839104,0.04921999328039788,2.557306071359077e-10,0.04921999328039788,0.004137887687427956,0.8808926939964294,0.023646932566807114
29,0.07442118488587775,0.04884409549738373,2.5577089545413476e-10,0.04884409549738373,0.004138771835718701,0.8808417916297913,0.023267005951970253
30,0.07372964646096702,0.04792652195571242,2.5803124489428694e-10,0.04792652195571242,0.004279970271080674,0.872572660446167,0.022123397466283726
