epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.24731413692347987,0.2411726728585878,6.141463837000893e-11,0.2411726728585878,0.008044469826780233,0.5846675634384155,0.2350312090215869
2,0.23168570719155154,0.22116017994239814,1.0525527512542578e-10,0.22116017994239814,0.007820812753732628,0.6074410676956177,0.21063465242985557
3,0.22392095905497558,0.21145402516861608,1.2466934176210106e-10,0.21145402516861608,0.007552388186526036,0.6339253783226013,0.19898709099240597
4,0.21277478404511185,0.1971864628892644,1.558832093012371e-10,0.1971864628892644,0.0073836559840812785,0.6500999927520752,0.18159814195914067
5,0.20520870989762752,0.1872596285845104,1.7949081512027682e-10,0.1872596285845104,0.0071360884210868135,0.6731703281402588,0.16931054707248272
6,0.19376458095988833,0.1730407460179544,2.072383511925639e-10,0.1730407460179544,0.006863386740183193,0.6976722478866577,0.15231691089869803
7,0.18009143179856746,0.1558489485790855,2.42424833236181e-10,0.1558489485790855,0.006401354984221622,0.7370066046714783,0.13160646525546738
8,0.1667488200828097,0.1387225207977725,2.8026299584665056e-10,0.1387225207977725,0.006048360104945356,0.765211820602417,0.11069622121310745
9,0.1548514320213992,0.12325032726210311,3.1601104940846055e-10,0.12325032726210311,0.005851782595978842,0.7802254557609558,0.09164922232125705
10,0.14598969919116875,0.11199375428259373,3.399594478106678e-10,0.11199375428259373,0.005644993795575126,0.7954837083816528,0.07799780950152695
11,0.1381714114625203,0.10228319613164977,3.5888215446623575e-10,0.10228319613164977,0.005366171740930255,0.8151879906654358,0.0663949806850262
12,0.13181077963427493,0.09372401250092159,3.808676691177494e-10,0.09372401250092159,0.005229418829862862,0.824487566947937,0.05563724558914665
13,0.12703662248034225,0.08779561522423773,3.924100713334676e-10,0.08779561522423773,0.00498332838954272,0.8406177163124084,0.048554608090890974
14,0.1229503404601176,0.08250197764009909,4.044836244347827e-10,0.08250197764009909,0.005002825666040001,0.8393681049346924,0.04205361519662082
15,0.11974432400630829,0.0783068724536806,4.143745173118593e-10,0.0783068724536806,0.004920398694991588,0.8446176648139954,0.036869420722494675
16,0.1170580715669277,0.0749909427521148,4.2067128759123513e-10,0.0749909427521148,0.004709970851498123,0.857623815536499,0.03292381399299129
17,0.1146328213127484,0.07161329091435537,4.301953019482667e-10,0.07161329091435537,0.004880169436246814,0.8471481204032898,0.028593760719528696
18,0.1122522399221596,0.06887201779991164,4.338022207010805e-10,0.06887201779991164,0.004713978092966594,0.8573814034461975,0.025491795729803597
19,0.11070853702836018,0.06673951145905749,4.3969025564373517e-10,0.06673951145905749,0.004683648850454009,0.8592106699943542,0.022770485894683973
20,0.1098042001905746,0.06566440525527735,4.413979487367675e-10,0.06566440525527735,0.004613298346028923,0.8634083271026611,0.021524610381600598
21,0.10708462502947427,0.06212815157088794,4.495647327673435e-10,0.06212815157088794,0.004583252005855727,0.8651818037033081,0.017171678294153586
22,0.10733649323701411,0.062498299306944796,4.4838194315547625e-10,0.062498299306944796,0.0046681423587043355,0.860141396522522,0.01766010499139717
