X,Y,t_datetime_x,t_days,u,p_acum_30d,p_acum_60d,p_acum_90d
4712888.35027636,2255807.9046542337,2022-05-30,96.0,-0.0020761655,196.59004974365234,376.1549639701843,607.4235982894897
4712928.372666857,2255807.751004518,2022-05-30,96.0,-0.0006830835,196.59004974365234,376.1549639701843,607.4235982894897
4712968.395048581,2255807.597354881,2022-05-30,96.0,0.0012591394,196.59004974365234,376.1549639701843,607.4235982894897
4713008.417421528,2255807.4437053218,2022-05-30,96.0,0.0032908518,196.59004974365234,376.1549639701843,607.4235982894897
4713048.4397856975,2255807.290055841,2022-05-30,96.0,0.0016452556,196.59004974365234,376.1549639701843,607.4235982894897
4713088.462141092,2255807.136406438,2022-05-30,96.0,0.00055376906,196.59004974365234,376.1549639701843,607.4235982894897
4713128.484487707,2255806.982757113,2022-05-30,96.0,0.005438111,196.59004974365234,376.1549639701843,607.4235982894897
4713168.506825549,2255806.829107866,2022-05-30,96.0,0.0014102203,196.59004974365234,376.1549639701843,607.4235982894897
4713208.529154613,2255806.6754586976,2022-05-30,96.0,0.0022496264,196.59004974365234,376.1549639701843,607.4235982894897
4713248.5514749,2255806.521809607,2022-05-30,96.0,0.0019068574,196.59004974365234,376.1549639701843,607.4235982894897
4713288.573786411,2255806.3681605947,2022-05-30,96.0,0.0001625331,196.59004974365234,376.1549639701843,607.4235982894897
4713328.596089145,2255806.2145116604,2022-05-30,96.0,0.005688435,196.59004974365234,376.1549639701843,607.4235982894897
4713368.618383103,2255806.0608628043,2022-05-30,96.0,0.0026281453,196.59004974365234,376.1549639701843,607.4235982894897
4713408.640668284,2255805.907214026,2022-05-30,96.0,0.0010214356,196.59004974365234,376.1549639701843,607.4235982894897
4712808.1518235095,2255768.1895414204,2022-05-30,96.0,0.0010039096,196.59004974365234,376.1549639701843,607.4235982894897
4712888.196630993,2255767.8822593084,2022-05-30,96.0,-0.001163439,196.59004974365234,376.1549639701843,607.4235982894897
4712928.219021572,2255767.728618369,2022-05-30,96.0,-4.8430993e-06,196.59004974365234,376.1549639701843,607.4235982894897
4712968.241403372,2255767.5749775087,2022-05-30,96.0,-0.0007402018,196.59004974365234,376.1549639701843,607.4235982894897
4713008.263776397,2255767.4213367263,2022-05-30,96.0,0.002159145,196.59004974365234,376.1549639701843,607.4235982894897
4713048.286140644,2255767.2676960216,2022-05-30,96.0,0.005464874,196.59004974365234,376.1549639701843,607.4235982894897
4713088.308496116,2255767.114055395,2022-05-30,96.0,0.005876772,196.59004974365234,376.1549639701843,607.4235982894897
4713128.330842811,2255766.9604148464,2022-05-30,96.0,0.0044579767,196.59004974365234,376.1549639701843,607.4235982894897
4713168.353180728,2255766.8067743764,2022-05-30,96.0,0.00023157925,196.59004974365234,376.1549639701843,607.4235982894897
4713208.375509872,2255766.6531339847,2022-05-30,96.0,-7.363685e-05,196.59004974365234,376.1549639701843,607.4235982894897
4713248.397830238,2255766.49949367,2022-05-30,96.0,0.0050811754,196.59004974365234,376.1549639701843,607.4235982894897
4713288.420141826,2255766.3458534344,2022-05-30,96.0,0.0067466493,196.59004974365234,376.1549639701843,607.4235982894897
4713368.464738674,2255766.038573197,2022-05-30,96.0,-0.0043807654,196.59004974365234,376.1549639701843,607.4235982894897
4712848.020594971,2255728.013496545,2022-05-30,96.0,-0.0030451454,196.59004974365234,376.1549639701843,607.4235982894897
4712888.042994404,2255727.8598643043,2022-05-30,96.0,-0.00071012625,196.59004974365234,376.1549639701843,607.4235982894897
4712928.0653850585,2255727.706232142,2022-05-30,96.0,-0.001201405,196.59004974365234,376.1549639701843,607.4235982894897
4712968.087766939,2255727.552600058,2022-05-30,96.0,0.0026557266,196.59004974365234,376.1549639701843,607.4235982894897
4713008.110140041,2255727.398968052,2022-05-30,96.0,0.006019067,196.59004974365234,376.1549639701843,607.4235982894897
4713048.132504367,2255727.245336124,2022-05-30,96.0,0.009972197,196.59004974365234,376.1549639701843,607.4235982894897
4713088.154859915,2255727.091704274,2022-05-30,96.0,0.011000351,196.59004974365234,376.1549639701843,607.4235982894897
4713128.1772066895,2255726.938072502,2022-05-30,96.0,0.00736068,196.59004974365234,376.1549639701843,607.4235982894897
4713168.199544687,2255726.7844408085,2022-05-30,96.0,-0.0033808104,196.59004974365234,376.1549639701843,607.4235982894897
4712847.86696708,2255687.9910926865,2022-05-30,96.0,-0.0020132621,196.59004974365234,376.1549639701843,607.4235982894897
4712887.889366589,2255687.837469223,2022-05-30,96.0,-0.0025592279,196.59004974365234,376.1549639701843,607.4235982894897
4712927.911757324,2255687.683845837,2022-05-30,96.0,0.0012098195,196.59004974365234,376.1549639701843,607.4235982894897
4712967.934139282,2255687.530222529,2022-05-30,96.0,0.0042400616,196.59004974365234,376.1549639701843,607.4235982894897
4713007.956512462,2255687.3765993,2022-05-30,96.0,0.0012837078,196.59004974365234,376.1549639701843,607.4235982894897
4713047.978876866,2255687.222976148,2022-05-30,96.0,0.0079796845,196.59004974365234,376.1549639701843,607.4235982894897
4713088.001232493,2255687.0693530748,2022-05-30,96.0,0.0005779668,196.59004974365234,376.1549639701843,607.4235982894897
4713128.023579346,2255686.91573008,2022-05-30,96.0,0.003707579,196.59004974365234,376.1549639701843,607.4235982894897
4713168.04591742,2255686.7621071623,2022-05-30,96.0,0.0035638209,196.59004974365234,376.1549639701843,607.4235982894897
4712887.735747554,2255647.815074063,2022-05-30,96.0,-0.00018407979,196.59004974365234,376.1549639701843,607.4235982894897
4712927.758138366,2255647.661459454,2022-05-30,96.0,-0.0050189425,196.59004974365234,376.1549639701843,607.4235982894897
4712967.780520401,2255647.5078449226,2022-05-30,96.0,0.001702849,196.59004974365234,376.1549639701843,607.4235982894897
4713007.80289366,2255647.3542304696,2022-05-30,96.0,-0.0014943705,196.59004974365234,376.1549639701843,607.4235982894897
4713047.82525814,2255647.2006160947,2022-05-30,96.0,0.0012666753,196.59004974365234,376.1549639701843,607.4235982894897
4713087.847613849,2255647.0470017977,2022-05-30,96.0,-0.000870027,196.59004974365234,376.1549639701843,607.4235982894897
4713127.869960777,2255646.893387579,2022-05-30,96.0,-0.00013932445,196.59004974365234,376.1549639701843,607.4235982894897
4713167.89229893,2255646.7397734383,2022-05-30,96.0,0.0021669918,196.59004974365234,376.1549639701843,607.4235982894897
4712927.604528184,2255607.6390729924,2022-05-30,96.0,-0.0009697802,196.59004974365234,376.1549639701843,607.4235982894897
4712967.626910298,2255607.485467238,2022-05-30,96.0,-0.0029031904,196.59004974365234,376.1549639701843,607.4235982894897
4713007.6492836345,2255607.331861561,2022-05-30,96.0,-0.0044580777,196.59004974365234,376.1549639701843,607.4235982894897
4713047.671648195,2255607.178255963,2022-05-30,96.0,-0.0048313173,196.59004974365234,376.1549639701843,607.4235982894897
4713087.69400398,2255607.0246504424,2022-05-30,96.0,0.0013213024,196.59004974365234,376.1549639701843,607.4235982894897
4713127.716350986,2255606.8710450004,2022-05-30,96.0,0.000768131,196.59004974365234,376.1549639701843,607.4235982894897
4713167.738689218,2255606.717439636,2022-05-30,96.0,-0.005382928,196.59004974365234,376.1549639701843,607.4235982894897
4712927.450926778,2255567.6166864526,2022-05-30,96.0,-0.0018013569,196.59004974365234,376.1549639701843,607.4235982894897
4712967.47330897,2255567.4630894745,2022-05-30,96.0,0.0010508745,196.59004974365234,376.1549639701843,607.4235982894897
4713007.495682385,2255567.309492575,2022-05-30,96.0,-0.0054235887,196.59004974365234,376.1549639701843,607.4235982894897
4713047.5180470245,2255567.1558957533,2022-05-30,96.0,-0.0036370296,196.59004974365234,376.1549639701843,607.4235982894897
4713087.540402886,2255567.002299009,2022-05-30,96.0,-0.0023606862,196.59004974365234,376.1549639701843,607.4235982894897
4713127.562749972,2255566.848702344,2022-05-30,96.0,0.0026236172,196.59004974365234,376.1549639701843,607.4235982894897
4712927.2973341495,2255527.594299835,2022-05-30,96.0,-0.007321612,196.59004974365234,376.1549639701843,607.4235982894897
4713127.409157733,2255526.8263596087,2022-05-30,96.0,-0.0020584234,196.59004974365234,376.1549639701843,607.4235982894897
4713167.43149612,2255526.672771797,2022-05-30,96.0,-0.00032989736,196.59004974365234,376.1549639701843,607.4235982894897
4712927.143750298,2255487.5719131394,2022-05-30,96.0,-0.0065395404,196.59004974365234,376.1549639701843,607.4235982894897
4713127.255574271,2255486.8040167955,2022-05-30,96.0,-0.009019563,196.59004974365234,376.1549639701843,607.4235982894897
4713167.277912736,2255486.650437761,2022-05-30,96.0,-0.00673122,196.59004974365234,376.1549639701843,607.4235982894897
4713207.300242424,2255486.4968588045,2022-05-30,96.0,5.874339e-05,196.59004974365234,376.1549639701843,607.4235982894897
4713287.344875472,2255486.189701125,2022-05-30,96.0,0.005117397,196.59004974365234,376.1549639701843,607.4235982894897
4712926.990175223,2255447.549526365,2022-05-30,96.0,-0.001566532,196.59004974365234,376.1549639701843,607.4235982894897
4712967.012557647,2255447.395955717,2022-05-30,96.0,-0.00043165687,196.59004974365234,376.1549639701843,607.4235982894897
4713007.0349312965,2255447.242385147,2022-05-30,96.0,0.0053243837,196.59004974365234,376.1549639701843,607.4235982894897
4713047.057296169,2255447.0888146544,2022-05-30,96.0,0.0027916976,196.59004974365234,376.1549639701843,607.4235982894897
4713087.079652266,2255446.9352442403,2022-05-30,96.0,-0.001203052,196.59004974365234,376.1549639701843,607.4235982894897
4713127.101999586,2255446.781673904,2022-05-30,96.0,-0.006794902,196.59004974365234,376.1549639701843,607.4235982894897
4713167.124338129,2255446.6281036464,2022-05-30,96.0,-0.0110903215,196.59004974365234,376.1549639701843,607.4235982894897
4713207.146667895,2255446.4745334666,2022-05-30,96.0,-0.0039833947,196.59004974365234,376.1549639701843,607.4235982894897
4713247.168988884,2255446.320963365,2022-05-30,96.0,-0.0057335105,196.59004974365234,376.1549639701843,607.4235982894897
4713287.191301099,2255446.1673933407,2022-05-30,96.0,-0.0062376973,196.59004974365234,376.1549639701843,607.4235982894897
4712926.836608923,2255407.5271395138,2022-05-30,96.0,-0.004078966,196.59004974365234,376.1549639701843,607.4235982894897
4712966.858991427,2255407.373577642,2022-05-30,96.0,0.0024547032,196.59004974365234,376.1549639701843,607.4235982894897
4713006.881365154,2255407.220015848,2022-05-30,96.0,0.0047146757,196.59004974365234,376.1549639701843,607.4235982894897
4713046.903730105,2255407.066454133,2022-05-30,96.0,0.003855786,196.59004974365234,376.1549639701843,607.4235982894897
4713086.92608628,2255406.912892495,2022-05-30,96.0,-0.00070950144,196.59004974365234,376.1549639701843,607.4235982894897
4713126.948433678,2255406.759330936,2022-05-30,96.0,0.0012045291,196.59004974365234,376.1549639701843,607.4235982894897
4713166.970772298,2255406.6057694536,2022-05-30,96.0,-0.003198768,196.59004974365234,376.1549639701843,607.4235982894897
4712966.7054339815,2255367.3511994886,2022-05-30,96.0,-0.0020781101,196.59004974365234,376.1549639701843,607.4235982894897
4713006.727807788,2255367.197646471,2022-05-30,96.0,0.0036254644,196.59004974365234,376.1549639701843,607.4235982894897
4713046.750172816,2255367.0440935325,2022-05-30,96.0,-0.006807873,196.59004974365234,376.1549639701843,607.4235982894897
4713086.772529068,2255366.890540671,2022-05-30,96.0,0.0012502306,196.59004974365234,376.1549639701843,607.4235982894897
4713126.794876544,2255366.7369878883,2022-05-30,96.0,0.0027638539,196.59004974365234,376.1549639701843,607.4235982894897
4712966.551885315,2255327.3288212568,2022-05-30,96.0,-0.0044243764,196.59004974365234,376.1549639701843,607.4235982894897
4713006.574259199,2255327.175277016,2022-05-30,96.0,0.0023099205,196.59004974365234,376.1549639701843,607.4235982894897
4713046.596624304,2255327.0217328537,2022-05-30,96.0,0.0021665927,196.59004974365234,376.1549639701843,607.4235982894897
4713086.618980635,2255326.8681887696,2022-05-30,96.0,0.0012063785,196.59004974365234,376.1549639701843,607.4235982894897
4713126.641328189,2255326.714644763,2022-05-30,96.0,0.0022489447,196.59004974365234,376.1549639701843,607.4235982894897
4713166.663666965,2255326.561100835,2022-05-30,96.0,0.0018710665,196.59004974365234,376.1549639701843,607.4235982894897
4713006.420719385,2255287.1529074837,2022-05-30,96.0,0.0035518555,196.59004974365234,376.1549639701843,607.4235982894897
4713046.443084569,2255286.9993720977,2022-05-30,96.0,-2.275809e-05,196.59004974365234,376.1549639701843,607.4235982894897
4713086.465440977,2255286.84583679,2022-05-30,96.0,-0.0022466972,196.59004974365234,376.1549639701843,607.4235982894897
4713126.48778861,2255286.69230156,2022-05-30,96.0,-0.00073540374,196.59004974365234,376.1549639701843,607.4235982894897
4713166.510127464,2255286.5387664083,2022-05-30,96.0,0.003716913,196.59004974365234,376.1549639701843,607.4235982894897
4713206.532457543,2255286.3852313343,2022-05-30,96.0,-3.113695e-05,196.59004974365234,376.1549639701843,607.4235982894897
4713006.267188349,2255247.1305378727,2022-05-30,96.0,-0.004808194,196.59004974365234,376.1549639701843,607.4235982894897
4713046.289553612,2255246.977011263,2022-05-30,96.0,-0.0020266275,196.59004974365234,376.1549639701843,607.4235982894897
4713086.3119100975,2255246.823484732,2022-05-30,96.0,-0.0061301,196.59004974365234,376.1549639701843,607.4235982894897
4713126.334257807,2255246.6699582785,2022-05-30,96.0,-0.004186861,196.59004974365234,376.1549639701843,607.4235982894897
4713166.356596741,2255246.5164319035,2022-05-30,96.0,-0.004600907,196.59004974365234,376.1549639701843,607.4235982894897
4712970.547003053,2256367.91062989,2022-06-11,108.0,-0.0032540523,195.6475682258606,354.45421504974365,599.2475311756134
4712810.303659485,2256328.5033090063,2022-06-11,108.0,0.005665251,195.6475682258606,354.45421504974365,599.2475311756134
4712850.326066521,2256328.34954504,2022-06-11,108.0,0.0092765335,195.6475682258606,354.45421504974365,599.2475311756134
4712890.348464781,2256328.1957811527,2022-06-11,108.0,0.006910858,195.6475682258606,354.45421504974365,599.2475311756134
4712930.370854264,2256328.042017343,2022-06-11,108.0,0.009182042,195.6475682258606,354.45421504974365,599.2475311756134
4712970.393234969,2256327.8882536115,2022-06-11,108.0,0.006885955,195.6475682258606,354.45421504974365,599.2475311756134
4713010.415606902,2256327.7344899583,2022-06-11,108.0,0.0075441943,195.6475682258606,354.45421504974365,599.2475311756134
4712810.149899866,2256288.480897544,2022-06-11,108.0,0.005451666,195.6475682258606,354.45421504974365,599.2475311756134
4712850.172306981,2256288.3271423546,2022-06-11,108.0,0.0067305397,195.6475682258606,354.45421504974365,599.2475311756134
4712890.194705321,2256288.1733872434,2022-06-11,108.0,0.013900379,195.6475682258606,354.45421504974365,599.2475311756134
4712930.217094882,2256288.01963221,2022-06-11,108.0,0.002331227,195.6475682258606,354.45421504974365,599.2475311756134
4712970.239475668,2256287.865877256,2022-06-11,108.0,4.5768684e-06,195.6475682258606,354.45421504974365,599.2475311756134
4713010.261847677,2256287.712122378,2022-06-11,108.0,0.00012669526,195.6475682258606,354.45421504974365,599.2475311756134
4713050.284210909,2256287.55836758,2022-06-11,108.0,0.0066302298,195.6475682258606,354.45421504974365,599.2475311756134
4712769.973733058,2256248.612232495,2022-06-11,108.0,0.0005764018,195.6475682258606,354.45421504974365,599.2475311756134
4712809.996149028,2256248.458486004,2022-06-11,108.0,0.0052191243,195.6475682258606,354.45421504974365,599.2475311756134
4712850.01855622,2256248.3047395907,2022-06-11,108.0,0.0024877475,195.6475682258606,354.45421504974365,599.2475311756134
4712890.040954636,2256248.1509932554,2022-06-11,108.0,0.00025481125,195.6475682258606,354.45421504974365,599.2475311756134
4712930.063344275,2256247.9972469998,2022-06-11,108.0,0.002644812,195.6475682258606,354.45421504974365,599.2475311756134
4712970.08572514,2256247.8435008205,2022-06-11,108.0,0.004888183,195.6475682258606,354.45421504974365,599.2475311756134
4713010.108097226,2256247.6897547203,2022-06-11,108.0,0.0034682069,195.6475682258606,354.45421504974365,599.2475311756134
4713050.130460536,2256247.536008698,2022-06-11,108.0,0.0029404345,195.6475682258606,354.45421504974365,599.2475311756134
4713090.152815072,2256247.382262754,2022-06-11,108.0,0.0057179993,195.6475682258606,354.45421504974365,599.2475311756134
4712729.797566093,2256208.743549893,2022-06-11,108.0,-0.0008909611,195.6475682258606,354.45421504974365,599.2475311756134
4712769.819990916,2256208.5898121,2022-06-11,108.0,0.00466,195.6475682258606,354.45421504974365,599.2475311756134
4712809.842406963,2256208.436074385,2022-06-11,108.0,0.0030448495,195.6475682258606,354.45421504974365,599.2475311756134
4712849.864814235,2256208.2823367487,2022-06-11,108.0,0.0052473815,195.6475682258606,354.45421504974365,599.2475311756134
4712889.887212729,2256208.12859919,2022-06-11,108.0,0.0023543881,195.6475682258606,354.45421504974365,599.2475311756134
4712929.909602447,2256207.97486171,2022-06-11,108.0,0.0030143873,195.6475682258606,354.45421504974365,599.2475311756134
4712969.931983389,2256207.821124308,2022-06-11,108.0,0.0045078592,195.6475682258606,354.45421504974365,599.2475311756134
4713009.954355553,2256207.6673869835,2022-06-11,108.0,0.005019129,195.6475682258606,354.45421504974365,599.2475311756134
4713049.976718942,2256207.513649738,2022-06-11,108.0,0.00052477943,195.6475682258606,354.45421504974365,599.2475311756134
4713089.999073554,2256207.35991257,2022-06-11,108.0,0.0004943721,195.6475682258606,354.45421504974365,599.2475311756134
4712689.6213989705,2256168.874849738,2022-06-11,108.0,0.0018232745,195.6475682258606,354.45421504974365,599.2475311756134
4712729.64383265,2256168.7211206434,2022-06-11,108.0,0.0023513841,195.6475682258606,354.45421504974365,599.2475311756134
4712769.66625755,2256168.5673916265,2022-06-11,108.0,0.0014188141,195.6475682258606,354.45421504974365,599.2475311756134
4712809.688673676,2256168.4136626883,2022-06-11,108.0,0.0042932304,195.6475682258606,354.45421504974365,599.2475311756134
4712849.711081026,2256168.2599338284,2022-06-11,108.0,0.0037769557,195.6475682258606,354.45421504974365,599.2475311756134
4712889.733479599,2256168.106205046,2022-06-11,108.0,0.0027340373,195.6475682258606,354.45421504974365,599.2475311756134
4712929.755869394,2256167.952476342,2022-06-11,108.0,0.003820039,195.6475682258606,354.45421504974365,599.2475311756134
4712969.778250413,2256167.798747717,2022-06-11,108.0,0.006175926,195.6475682258606,354.45421504974365,599.2475311756134
4713009.800622656,2256167.6450191694,2022-06-11,108.0,0.0078098956,195.6475682258606,354.45421504974365,599.2475311756134
4713049.822986123,2256167.4912907,2022-06-11,108.0,0.0047067846,195.6475682258606,354.45421504974365,599.2475311756134
4713089.845340812,2256167.337562309,2022-06-11,108.0,0.0036643902,195.6475682258606,354.45421504974365,599.2475311756134
4712649.445231693,2256129.00613203,2022-06-11,108.0,0.0042592073,195.6475682258606,354.45421504974365,599.2475311756134
4712689.467674226,2256128.8524116334,2022-06-11,108.0,0.0044237673,195.6475682258606,354.45421504974365,599.2475311756134
4712729.490107981,2256128.6986913155,2022-06-11,108.0,0.004052941,195.6475682258606,354.45421504974365,599.2475311756134
4712769.5125329625,2256128.544971075,2022-06-11,108.0,0.0063484223,195.6475682258606,354.45421504974365,599.2475311756134
4712809.534949166,2256128.391250913,2022-06-11,108.0,0.0046337005,195.6475682258606,354.45421504974365,599.2475311756134
4712849.557356591,2256128.2375308294,2022-06-11,108.0,0.0019775936,195.6475682258606,354.45421504974365,599.2475311756134
4712889.579755242,2256128.083810824,2022-06-11,108.0,0.0017068454,195.6475682258606,354.45421504974365,599.2475311756134
4712929.602145119,2256127.9300908973,2022-06-11,108.0,0.0035601843,195.6475682258606,354.45421504974365,599.2475311756134
4712969.624526216,2256127.776371048,2022-06-11,108.0,0.0053093974,195.6475682258606,354.45421504974365,599.2475311756134
4713009.646898537,2256127.622651276,2022-06-11,108.0,0.0037772413,195.6475682258606,354.45421504974365,599.2475311756134
4713049.669262081,2256127.468931584,2022-06-11,108.0,0.0047142124,195.6475682258606,354.45421504974365,599.2475311756134
4713089.69161685,2256127.315211969,2022-06-11,108.0,0.002116275,195.6475682258606,354.45421504974365,599.2475311756134
4713129.713962842,2256127.1614924325,2022-06-11,108.0,0.0035509751,195.6475682258606,354.45421504974365,599.2475311756134
4713169.736300057,2256127.0077729737,2022-06-11,108.0,0.0047192187,195.6475682258606,354.45421504974365,599.2475311756134
4713449.892414825,2256125.931738952,2022-06-11,108.0,0.011093262,195.6475682258606,354.45421504974365,599.2475311756134
4712649.291515644,2256088.98368507,2022-06-11,108.0,0.0012906652,195.6475682258606,354.45421504974365,599.2475311756134
4712689.3139582565,2256088.829973451,2022-06-11,108.0,0.003433045,195.6475682258606,354.45421504974365,599.2475311756134
4712729.336392092,2256088.676261909,2022-06-11,108.0,-0.0019458912,195.6475682258606,354.45421504974365,599.2475311756134
4712769.358817149,2256088.522550445,2022-06-11,108.0,0.0008801507,195.6475682258606,354.45421504974365,599.2475311756134
4712809.381233431,2256088.36883906,2022-06-11,108.0,0.002538211,195.6475682258606,354.45421504974365,599.2475311756134
4712849.403640937,2256088.215127753,2022-06-11,108.0,0.0019805834,195.6475682258606,354.45421504974365,599.2475311756134
4712889.426039663,2256088.061416524,2022-06-11,108.0,0.0025367723,195.6475682258606,354.45421504974365,599.2475311756134
4712929.448429617,2256087.9077053727,2022-06-11,108.0,0.0034468994,195.6475682258606,354.45421504974365,599.2475311756134
4712969.470810793,2256087.7539943,2022-06-11,108.0,0.002561322,195.6475682258606,354.45421504974365,599.2475311756134
4713009.493183193,2256087.6002833056,2022-06-11,108.0,0.0034798807,195.6475682258606,354.45421504974365,599.2475311756134
4713049.515546816,2256087.446572389,2022-06-11,108.0,0.008818898,195.6475682258606,354.45421504974365,599.2475311756134
4713089.537901661,2256087.2928615506,2022-06-11,108.0,0.009390124,195.6475682258606,354.45421504974365,599.2475311756134
4713129.560247732,2256087.139150791,2022-06-11,108.0,0.009571584,195.6475682258606,354.45421504974365,599.2475311756134
4713169.582585025,2256086.985440109,2022-06-11,108.0,0.00731825,195.6475682258606,354.45421504974365,599.2475311756134
4713209.604913542,2256086.831729505,2022-06-11,108.0,0.0051773665,195.6475682258606,354.45421504974365,599.2475311756134
4713249.6272332845,2256086.6780189797,2022-06-11,108.0,0.005213353,195.6475682258606,354.45421504974365,599.2475311756134
4713289.649544248,2256086.5243085315,2022-06-11,108.0,0.004233,195.6475682258606,354.45421504974365,599.2475311756134
4713329.671846436,2256086.370598162,2022-06-11,108.0,0.007390327,195.6475682258606,354.45421504974365,599.2475311756134
4713369.694139848,2256086.2168878703,2022-06-11,108.0,0.006671712,195.6475682258606,354.45421504974365,599.2475311756134
4713409.716424483,2256086.0631776573,2022-06-11,108.0,0.003267975,195.6475682258606,354.45421504974365,599.2475311756134
4713449.7387003405,2256085.909467522,2022-06-11,108.0,0.004980058,195.6475682258606,354.45421504974365,599.2475311756134
4712609.115356908,2256049.114940956,2022-06-11,108.0,0.009911674,195.6475682258606,354.45421504974365,599.2475311756134
4712649.137808374,2256048.9612380336,2022-06-11,108.0,0.008913889,195.6475682258606,354.45421504974365,599.2475311756134
4712689.160251064,2256048.80753519,2022-06-11,108.0,0.0018063008,195.6475682258606,354.45421504974365,599.2475311756134
4712729.182684977,2256048.6538324244,2022-06-11,108.0,0.004575379,195.6475682258606,354.45421504974365,599.2475311756134
4712769.205110111,2256048.5001297374,2022-06-11,108.0,0.0021818634,195.6475682258606,354.45421504974365,599.2475311756134
4712809.227526471,2256048.3464271287,2022-06-11,108.0,-0.0027336804,195.6475682258606,354.45421504974365,599.2475311756134
4712849.249934057,2256048.192724598,2022-06-11,108.0,0.00021563703,195.6475682258606,354.45421504974365,599.2475311756134
4712889.272332862,2256048.039022146,2022-06-11,108.0,0.0012934394,195.6475682258606,354.45421504974365,599.2475311756134
4712929.294722894,2256047.885319771,2022-06-11,108.0,0.000564629,195.6475682258606,354.45421504974365,599.2475311756134
4712969.317104148,2256047.731617475,2022-06-11,108.0,0.0043676076,195.6475682258606,354.45421504974365,599.2475311756134
4713009.339476626,2256047.577915257,2022-06-11,108.0,0.005624718,195.6475682258606,354.45421504974365,599.2475311756134
4713049.361840327,2256047.4242131165,2022-06-11,108.0,0.0048566335,195.6475682258606,354.45421504974365,599.2475311756134
4713089.384195251,2256047.270511055,2022-06-11,108.0,0.0027891072,195.6475682258606,354.45421504974365,599.2475311756134
4713129.406541401,2256047.116809071,2022-06-11,108.0,0.0042912005,195.6475682258606,354.45421504974365,599.2475311756134
4713169.428878771,2256046.963107166,2022-06-11,108.0,0.0064571938,195.6475682258606,354.45421504974365,599.2475311756134
4713209.451207367,2256046.809405338,2022-06-11,108.0,0.006060504,195.6475682258606,354.45421504974365,599.2475311756134
4713249.473527187,2256046.6557035893,2022-06-11,108.0,0.0012894277,195.6475682258606,354.45421504974365,599.2475311756134
4713289.495838227,2256046.502001918,2022-06-11,108.0,0.0033408562,195.6475682258606,354.45421504974365,599.2475311756134
4713329.518140493,2256046.3483003248,2022-06-11,108.0,0.0043488475,195.6475682258606,354.45421504974365,599.2475311756134
4713369.540433984,2256046.19459881,2022-06-11,108.0,0.004931446,195.6475682258606,354.45421504974365,599.2475311756134
4713409.562718697,2256046.0408973726,2022-06-11,108.0,0.005294363,195.6475682258606,354.45421504974365,599.2475311756134
4713449.584994633,2256045.8871960137,2022-06-11,108.0,0.007626717,195.6475682258606,354.45421504974365,599.2475311756134
4712568.939198012,2256009.2461792864,2022-06-11,108.0,0.0034049444,195.6475682258606,354.45421504974365,599.2475311756134
4712608.961658336,2256009.0924850632,2022-06-11,108.0,0.0028138529,195.6475682258606,354.45421504974365,599.2475311756134
4712648.98410988,2256008.9387909183,2022-06-11,108.0,0.009721865,195.6475682258606,354.45421504974365,599.2475311756134
4712689.006552648,2256008.7850968507,2022-06-11,108.0,0.005302841,195.6475682258606,354.45421504974365,599.2475311756134
4712729.028986638,2256008.631402862,2022-06-11,108.0,0.0008715807,195.6475682258606,354.45421504974365,599.2475311756134
4712769.051411852,2256008.477708952,2022-06-11,108.0,0.003499725,195.6475682258606,354.45421504974365,599.2475311756134
4712809.073828292,2256008.324015119,2022-06-11,108.0,0.004046888,195.6475682258606,354.45421504974365,599.2475311756134
4712849.096235953,2256008.170321365,2022-06-11,108.0,6.818748e-05,195.6475682258606,354.45421504974365,599.2475311756134
4712889.118634839,2256008.016627689,2022-06-11,108.0,-0.0009688854,195.6475682258606,354.45421504974365,599.2475311756134
4712929.141024946,2256007.862934091,2022-06-11,108.0,-0.0031043917,195.6475682258606,354.45421504974365,599.2475311756134
4712969.163406279,2256007.709240571,2022-06-11,108.0,-0.00095560093,195.6475682258606,354.45421504974365,599.2475311756134
4713009.185778836,2256007.5555471294,2022-06-11,108.0,0.004846248,195.6475682258606,354.45421504974365,599.2475311756134
4713049.208142614,2256007.401853766,2022-06-11,108.0,0.0034684236,195.6475682258606,354.45421504974365,599.2475311756134
4713089.230497617,2256007.2481604805,2022-06-11,108.0,0.004655636,195.6475682258606,354.45421504974365,599.2475311756134
4713129.252843843,2256007.094467273,2022-06-11,108.0,0.0042315824,195.6475682258606,354.45421504974365,599.2475311756134
4713169.275181293,2256006.9407741446,2022-06-11,108.0,0.003834167,195.6475682258606,354.45421504974365,599.2475311756134
4713209.297509966,2256006.787081093,2022-06-11,108.0,0.0006530809,195.6475682258606,354.45421504974365,599.2475311756134
4713249.319829864,2256006.6333881207,2022-06-11,108.0,0.002120162,195.6475682258606,354.45421504974365,599.2475311756134
4713289.342140985,2256006.4796952256,2022-06-11,108.0,0.004256669,195.6475682258606,354.45421504974365,599.2475311756134
4713329.364443328,2256006.326002409,2022-06-11,108.0,0.005971255,195.6475682258606,354.45421504974365,599.2475311756134
4713369.386736896,2256006.1723096706,2022-06-11,108.0,0.008202314,195.6475682258606,354.45421504974365,599.2475311756134
4713409.409021687,2256006.01861701,2022-06-11,108.0,0.0036234441,195.6475682258606,354.45421504974365,599.2475311756134
4713449.431297701,2256005.864924428,2022-06-11,108.0,0.0016106125,195.6475682258606,354.45421504974365,599.2475311756134
