,X,Y,t_datetime_x,t_days,u,p_acum_30d,p_acum_60d,p_acum_90d
1318,4708156.136586826,2253344.583025645,2022-06-11,108.0,-0.008305447,234.83283472061157,418.36867797374725,671.3660806417465
1319,4708196.160017867,2253344.429910855,2022-06-11,108.0,-0.008301503,234.83283472061157,418.36867797374725,671.3660806417465
1320,4708236.183440132,2253344.2767961426,2022-06-11,108.0,-0.007120588,234.83283472061157,418.36867797374725,671.3660806417465
1321,4708075.936587813,2253304.8658024385,2022-06-11,108.0,-0.00935913,234.83283472061157,418.36867797374725,671.3660806417465
1322,4708115.960036487,2253304.712696268,2022-06-11,108.0,-0.012439257,234.83283472061157,418.36867797374725,671.3660806417465
1323,4708155.9834763855,2253304.5595901767,2022-06-11,108.0,-0.00886732,234.83283472061157,418.36867797374725,671.3660806417465
1324,4708196.006907505,2253304.406484164,2022-06-11,108.0,-0.011633272,234.83283472061157,418.36867797374725,671.3660806417465
1325,4708236.030329849,2253304.253378229,2022-06-11,108.0,-0.005593553,234.83283472061157,418.36867797374725,671.3660806417465
1326,4708075.78348599,2253264.8423493365,2022-06-11,108.0,-0.010044009,234.83283472061157,418.36867797374725,671.3660806417465
1327,4708115.806934746,2253264.689251944,2022-06-11,108.0,-0.01049159,234.83283472061157,418.36867797374725,671.3660806417465
1328,4708155.830374721,2253264.5361546297,2022-06-11,108.0,-0.007327942,234.83283472061157,418.36867797374725,671.3660806417465
1329,4708195.85380592,2253264.383057394,2022-06-11,108.0,-0.010569898,234.83283472061157,418.36867797374725,671.3660806417465
1330,4708235.877228342,2253264.2299602376,2022-06-11,108.0,-0.006729762,234.83283472061157,418.36867797374725,671.3660806417465
1331,4708075.630392949,2253224.8188961567,2022-06-11,108.0,-0.007822246,234.83283472061157,418.36867797374725,671.3660806417465
1332,4708115.6538417805,2253224.665807541,2022-06-11,108.0,-0.010823294,234.83283472061157,418.36867797374725,671.3660806417465
1333,4708155.677281836,2253224.5127190044,2022-06-11,108.0,-0.011823813,234.83283472061157,418.36867797374725,671.3660806417465
1334,4708195.700713112,2253224.3596305465,2022-06-11,108.0,-0.0041979086,234.83283472061157,418.36867797374725,671.3660806417465
1335,4708235.724135613,2253224.206542167,2022-06-11,108.0,-0.009041885,234.83283472061157,418.36867797374725,671.3660806417465
1336,4708155.524197727,2253184.4892833005,2022-06-11,108.0,-0.010152744,234.83283472061157,418.36867797374725,671.3660806417465
1337,4708195.547629083,2253184.33620362,2022-06-11,108.0,-0.0061340136,234.83283472061157,418.36867797374725,671.3660806417465
1338,4708235.571051661,2253184.183124017,2022-06-11,108.0,-0.0051135602,234.83283472061157,418.36867797374725,671.3660806417465
1339,4708195.394553831,2253144.3127766144,2022-06-11,108.0,-0.010704944,234.83283472061157,418.36867797374725,671.3660806417465
1340,4708318.221488716,2253864.274764464,2022-06-23,120.0,-0.010366887,229.7443072795868,461.2863737344742,703.6787205934525
1341,4708358.244883627,2253864.121535882,2022-06-23,120.0,-0.011952068,229.7443072795868,461.2863737344742,703.6787205934525
1342,4708398.268269759,2253863.9683073787,2022-06-23,120.0,-0.011656017,229.7443072795868,461.2863737344742,703.6787205934525
1343,4708438.291647114,2253863.8150789537,2022-06-23,120.0,-0.012937871,229.7443072795868,461.2863737344742,703.6787205934525
1344,4708318.068264484,2253824.2513651275,2022-06-23,120.0,-0.008871092,229.7443072795868,461.2863737344742,703.6787205934525
1345,4708358.091659473,2253824.098145323,2022-06-23,120.0,-0.014648416,229.7443072795868,461.2863737344742,703.6787205934525
1346,4708398.115045684,2253823.944925597,2022-06-23,120.0,-0.017032329,229.7443072795868,461.2863737344742,703.6787205934525
1347,4708438.138423117,2253823.791705949,2022-06-23,120.0,-0.010237466,229.7443072795868,461.2863737344742,703.6787205934525
1348,4708478.161791775,2253823.6384863807,2022-06-23,120.0,-0.016849559,229.7443072795868,461.2863737344742,703.6787205934525
1349,4708518.185151653,2253823.4852668904,2022-06-23,120.0,-0.017644905,229.7443072795868,461.2863737344742,703.6787205934525
1350,4708558.208502756,2253823.3320474788,2022-06-23,120.0,-0.010519553,229.7443072795868,461.2863737344742,703.6787205934525
1351,4708357.938444097,2253784.0747546847,2022-06-23,120.0,-0.014673446,229.7443072795868,461.2863737344742,703.6787205934525
1352,4708397.961830385,2253783.921543736,2022-06-23,120.0,-0.013315177,229.7443072795868,461.2863737344742,703.6787205934525
1353,4708437.9852079,2253783.768332866,2022-06-23,120.0,-0.015019736,229.7443072795868,461.2863737344742,703.6787205934525
1354,4708478.008576634,2253783.6151220747,2022-06-23,120.0,-0.013284448,229.7443072795868,461.2863737344742,703.6787205934525
1355,4708518.031936592,2253783.4619113617,2022-06-23,120.0,-0.013650164,229.7443072795868,461.2863737344742,703.6787205934525
1356,4708558.055287773,2253783.308700728,2022-06-23,120.0,-0.012318976,229.7443072795868,461.2863737344742,703.6787205934525
1357,4708598.078630175,2253783.155490172,2022-06-23,120.0,-0.010229251,229.7443072795868,461.2863737344742,703.6787205934525
1358,4708397.808623865,2253743.898161797,2022-06-23,120.0,-0.013781636,229.7443072795868,461.2863737344742,703.6787205934525
1359,4708437.832001456,2253743.744959704,2022-06-23,120.0,-0.012748146,229.7443072795868,461.2863737344742,703.6787205934525
1360,4708477.855370269,2253743.59175769,2022-06-23,120.0,-0.01149455,229.7443072795868,461.2863737344742,703.6787205934525
1361,4708517.878730306,2253743.4385557547,2022-06-23,120.0,-0.012514357,229.7443072795868,461.2863737344742,703.6787205934525
1362,4708557.902081565,2253743.2853538976,2022-06-23,120.0,-0.0075487085,229.7443072795868,461.2863737344742,703.6787205934525
1363,4708597.925424048,2253743.132152119,2022-06-23,120.0,-0.010724248,229.7443072795868,461.2863737344742,703.6787205934525
1364,4708157.51497578,2253704.793941322,2022-06-23,120.0,-0.011422711,229.7443072795868,461.2863737344742,703.6787205934525
1365,4708357.632039676,2253704.0279731727,2022-06-23,120.0,-0.014592131,229.7443072795868,461.2863737344742,703.6787205934525
1366,4708397.655426123,2253703.874779779,2022-06-23,120.0,-0.0131741725,229.7443072795868,461.2863737344742,703.6787205934525
1367,4708437.678803793,2253703.7215864635,2022-06-23,120.0,-0.0136854,229.7443072795868,461.2863737344742,703.6787205934525
1368,4708477.7021726845,2253703.5683932267,2022-06-23,120.0,-0.011753217,229.7443072795868,461.2863737344742,703.6787205934525
1369,4708517.7255328,2253703.4152000686,2022-06-23,120.0,-0.01392236,229.7443072795868,461.2863737344742,703.6787205934525
1370,4708557.748884137,2253703.262006989,2022-06-23,120.0,-0.009115791,229.7443072795868,461.2863737344742,703.6787205934525
1371,4708597.772226698,2253703.108813988,2022-06-23,120.0,-0.017793499,229.7443072795868,461.2863737344742,703.6787205934525
1372,4708637.79556048,2253702.9556210656,2022-06-23,120.0,-0.012977881,229.7443072795868,461.2863737344742,703.6787205934525
1373,4708117.338347151,2253664.92369165,2022-06-23,120.0,-0.0087286625,229.7443072795868,461.2863737344742,703.6787205934525
1374,4708157.361786341,2253664.7705065613,2022-06-23,120.0,-0.018810162,229.7443072795868,461.2863737344742,703.6787205934525
1375,4708197.385216755,2253664.617321552,2022-06-23,120.0,-0.007898068,229.7443072795868,461.2863737344742,703.6787205934525
1376,4708357.47885063,2253664.0045822994,2022-06-23,120.0,-0.009338204,229.7443072795868,461.2863737344742,703.6787205934525
1377,4708397.502237156,2253663.8513976824,2022-06-23,120.0,-0.01674335,229.7443072795868,461.2863737344742,703.6787205934525
1378,4708437.525614903,2253663.6982131447,2022-06-23,120.0,-0.012822176,229.7443072795868,461.2863737344742,703.6787205934525
1379,4708477.548983876,2253663.545028685,2022-06-23,120.0,-0.013224712,229.7443072795868,461.2863737344742,703.6787205934525
1380,4708517.572344069,2253663.3918443043,2022-06-23,120.0,-0.012283996,229.7443072795868,461.2863737344742,703.6787205934525
1381,4708557.595695485,2253663.238660002,2022-06-23,120.0,-0.0117955785,229.7443072795868,461.2863737344742,703.6787205934525
1382,4708597.6190381255,2253663.085475778,2022-06-23,120.0,-0.011671889,229.7443072795868,461.2863737344742,703.6787205934525
1383,4708637.642371986,2253662.932291633,2022-06-23,120.0,-0.015938712,229.7443072795868,461.2863737344742,703.6787205934525
1384,4708117.185166413,2253624.9002480325,2022-06-23,120.0,-0.010188938,229.7443072795868,461.2863737344742,703.6787205934525
1385,4708157.208605682,2253624.747071722,2022-06-23,120.0,-0.01677583,229.7443072795868,461.2863737344742,703.6787205934525
1386,4708197.232036172,2253624.59389549,2022-06-23,120.0,-0.015881225,229.7443072795868,461.2863737344742,703.6787205934525
1387,4708237.255457887,2253624.440719336,2022-06-23,120.0,-0.009228594,229.7443072795868,461.2863737344742,703.6787205934525
1388,4708277.278870823,2253624.287543261,2022-06-23,120.0,-0.008189113,229.7443072795868,461.2863737344742,703.6787205934525
1389,4708317.3022749815,2253624.1343672643,2022-06-23,120.0,-0.012224562,229.7443072795868,461.2863737344742,703.6787205934525
1390,4708357.325670362,2253623.9811913464,2022-06-23,120.0,-0.012820838,229.7443072795868,461.2863737344742,703.6787205934525
1391,4708397.349056968,2253623.828015507,2022-06-23,120.0,-0.016576195,229.7443072795868,461.2863737344742,703.6787205934525
1392,4708437.372434795,2253623.6748397467,2022-06-23,120.0,-0.015389256,229.7443072795868,461.2863737344742,703.6787205934525
1393,4708477.395803843,2253623.521664065,2022-06-23,120.0,-0.01328269,229.7443072795868,461.2863737344742,703.6787205934525
1394,4708517.419164116,2253623.368488461,2022-06-23,120.0,-0.013189455,229.7443072795868,461.2863737344742,703.6787205934525
1395,4708557.442515612,2253623.2153129363,2022-06-23,120.0,-0.017704396,229.7443072795868,461.2863737344742,703.6787205934525
1396,4708597.46585833,2253623.06213749,2022-06-23,120.0,-0.012348291,229.7443072795868,461.2863737344742,703.6787205934525
