run_id,best_val_rmse,final_physics_balance,init_c_prime,init_phi,init_n,init_sigma_n,init_eta,final_c_prime,final_phi,final_n,final_sigma_n,final_eta,final_tau,final_h
0,0.004081699781244033,0.007748857331694895,2.3320249160043094,25.022387413518132,2.0262746412228037,18.14799338228831,4955390.01189447,4.44826078414917,27.233413696289062,1.4274249076843262,20.34868621826172,4955390.0,15.0,15.0
1,0.004005159641261531,0.006713489652746946,8.92223047320773,13.536287767781932,3.1508714463194494,14.623430417829596,3802033.627419838,10.628443717956543,15.265303611755371,2.735287666320801,16.352256774902344,3802033.75,15.0,15.0
