epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.1505372903502739,0.14398805107082333,6.549239135714822e-11,0.14398805107082333,0.005642911157641084,0.7784929871559143,0.1374388119351085
2,0.1411946605454694,0.1323675714970172,8.827089060318219e-11,0.1323675714970172,0.005609798002572952,0.7810850143432617,0.12354048243669898
3,0.13805664161572584,0.12842916121353976,9.627480471374939e-11,0.12842916121353976,0.005583997260575339,0.783094048500061,0.11880168074216482
4,0.1358128913283885,0.12565942999344687,1.015346145061669e-10,0.12565942999344687,0.005484781060958396,0.7907335162162781,0.11550596854283018
5,0.1336847518075694,0.12298949319902841,1.0695258684570766e-10,0.12298949319902841,0.0054604196804778965,0.7925883531570435,0.11229423451445765
6,0.1300040797473074,0.11845508936691929,1.1548990303253678e-10,0.11845508936691929,0.005595244194104918,0.782219409942627,0.1069060990636656
7,0.12560742916287604,0.11290818534724348,1.2699244023103925e-10,0.11290818534724348,0.005339284468162615,0.8016888499259949,0.10020894132413956
8,0.1224838946853672,0.10904658989863353,1.3437304764881026e-10,0.10904658989863353,0.005248441220308026,0.808379590511322,0.0956092851337525
9,0.11840785872023385,0.10392838991708583,1.4479468682607413e-10,0.10392838991708583,0.005198169108388535,0.8120328783988953,0.08944892123447842
10,0.11463833530475427,0.09919931109289865,1.543902411196565e-10,0.09919931109289865,0.004997613944814943,0.8262573480606079,0.08376028698093299
11,0.11083984795185897,0.09445528969974132,1.6384557977133883e-10,0.09445528969974132,0.005035562043051657,0.8236087560653687,0.07807073172260744
12,0.10663933744570156,0.0891361608228705,1.7503176734566715e-10,0.0891361608228705,0.005013179335479046,0.8251733779907227,0.07163298408830379
13,0.10304396247810071,0.08468077076716465,1.8363191660457495e-10,0.08468077076716465,0.00478586022486486,0.8406686782836914,0.06631757910670716
14,0.09962765185816867,0.08030688476052371,1.9320767044558848e-10,0.08030688476052371,0.004683715649643345,0.8473973274230957,0.06098611771596486
15,0.09689552877266128,0.07690302508102881,1.99925038023684e-10,0.07690302508102881,0.0046811505757292995,0.8475644588470459,0.056910521278660406
16,0.09316230249163267,0.07234456955312608,2.0817732835374268e-10,0.07234456955312608,0.004621785376224493,0.8514062166213989,0.051526836717751816
17,0.09161464501474355,0.07029942856044383,2.1315216398727495e-10,0.07029942856044383,0.004585911107200582,0.853704035282135,0.048984212161716334
18,0.08882330136524665,0.06688895883659522,2.1934342675500317e-10,0.06688895883659522,0.004592487762259399,0.8532841205596924,0.044954616161094904
19,0.08672278757030899,0.06422822756340375,2.2494560032238832e-10,0.06422822756340375,0.004410200446411467,0.8647000193595886,0.04173366753116492
20,0.08553304035921355,0.06262330277277543,2.2909737701759924e-10,0.06262330277277543,0.004482271316203206,0.8602417707443237,0.039713565071015505
21,0.08301238474679423,0.05958982947039174,2.3422555340463973e-10,0.05958982947039174,0.004384816337440338,0.8662530779838562,0.03616727412992777
22,0.08170437938323966,0.057897043087192485,2.3807336300061185e-10,0.057897043087192485,0.004373302943485409,0.866954505443573,0.0340897067871313
23,0.08043776888836611,0.05636880669306527,2.406896222744008e-10,0.05636880669306527,0.004332752021188258,0.8694103956222534,0.03229984446562519
24,0.07920796915486052,0.05486758632904237,2.434038278114019e-10,0.05486758632904237,0.00422700668133549,0.8757069110870361,0.03052720354790218
25,0.07842004418641597,0.05377447649769418,2.46455677087697e-10,0.05377447649769418,0.004327873028782911,0.8697043061256409,0.029128908788924476
26,0.07681272355420095,0.0517948130061766,2.501791049475272e-10,0.0517948130061766,0.004297411391390193,0.8715320229530334,0.026776902511423884
27,0.07579113207421861,0.05053978248558066,2.525134964614528e-10,0.05053978248558066,0.0041846150998998185,0.8781874179840088,0.02528843283943538
28,0.0753064975545213,0.04983879801322211,2.5467699653374014e-10,0.04983879801322211,0.004279707400213499,0.8725883364677429,0.024371098359848093
29,0.07433619624725334,0.04878342238229674,2.5552773933327093e-10,0.04878342238229674,0.004277818590310052,0.8727007508277893,0.02323064844896965
30,0.0735281115313908,0.04770865579311912,2.5819455777602345e-10,0.04770865579311912,0.004143328698073943,0.8805792331695557,0.021889200015516776
31,0.0727394129443276,0.04675046821032559,2.598894481127107e-10,0.04675046821032559,0.0042512417842425765,0.8742775917053223,0.020761523399054516
32,0.07272490519392598,0.04656623278048124,2.6158672407862974e-10,0.04656623278048124,0.004238253127226719,0.8750446438789368,0.020407560372618268
33,0.07154284320301837,0.04520713880926639,2.6335704545560987e-10,0.04520713880926639,0.004136887930553662,0.8809502124786377,0.018871434263705404
34,0.07072226583689183,0.04419912028017345,2.6523145574225366e-10,0.04419912028017345,0.004145071885156575,0.8804787397384644,0.017675974705948082
35,0.07035731766540725,0.043739654778226,2.66176626973325e-10,0.043739654778226,0.004196265176144579,0.8775082230567932,0.017121992080893503
36,0.06971490487859056,0.042911409123523814,2.6803495878007995e-10,0.042911409123523814,0.004170872135566196,0.8789862394332886,0.016107913245515817
37,0.06940389041965073,0.042553402869416786,2.68504875840799e-10,0.042553402869416786,0.0040959411495735155,0.8832952976226807,0.015702915285336884
38,0.06921297395685772,0.04231948588412624,2.6893488237168217e-10,0.04231948588412624,0.004161209449337077,0.8795462846755981,0.015425997646958026
39,0.06839726175273861,0.04123380548983544,2.7163456084044623e-10,0.04123380548983544,0.004125188339223644,0.8816226720809937,0.014070349405790817
40,0.06796618491948188,0.040747990959265214,2.721819403245279e-10,0.040747990959265214,0.004127304562463276,0.8815011978149414,0.013529796926812422
41,0.067545793272622,0.04025704063609377,2.7288752621454336e-10,0.04025704063609377,0.004230332220785088,0.8755112886428833,0.012968288014639433
42,0.0673612668506197,0.039925557099752595,2.7435709732599094e-10,0.039925557099752595,0.004143846485608038,0.8805493712425232,0.0124898473671535
43,0.06683698683842883,0.039438864400794915,2.739812237444821e-10,0.039438864400794915,0.004070267011405776,0.8847537636756897,0.012040742026346706
44,0.06643280660112699,0.03882425695590608,2.760854961814608e-10,0.03882425695590608,0.004131842814892604,0.8812404274940491,0.011215707337759999
45,0.06614483003546526,0.03856356625554261,2.758126384440553e-10,0.03856356625554261,0.004150826241969439,0.8801466822624207,0.010982302411137079
46,0.06566352932168557,0.03791151492109707,2.7752014422746786e-10,0.03791151492109707,0.004155752893835618,0.8798619508743286,0.01015950049835028
47,0.06525591538698823,0.03736516243635534,2.789075316796382e-10,0.03736516243635534,0.004169342609879338,0.8790749907493591,0.009474409268391524
48,0.0653061372404163,0.0374815414147871,2.7824595750581614e-10,0.0374815414147871,0.0041793601535823266,0.8784931898117065,0.009656945664205486
49,0.06498377837979041,0.036970180729487996,2.801359783908595e-10,0.036970180729487996,0.004154106144207227,0.8799571990966797,0.008956582890402045
50,0.06459901352320706,0.03657756465243864,2.8021448887475933e-10,0.03657756465243864,0.0040964176364269335,0.8832681179046631,0.008556115764962704
51,0.06428301714964815,0.036200702760939125,2.8082314466819296e-10,0.036200702760939125,0.004071550520165688,0.8846810460090637,0.00811838829411983
52,0.06404358637896744,0.03592554046898275,2.811804594965689e-10,0.03592554046898275,0.0041737869971462055,0.8788170218467712,0.007807494519325855
53,0.06408230031395817,0.035916162624552446,2.8166137767972347e-10,0.035916162624552446,0.0041256003836123,0.8815990090370178,0.0077500248565801
54,0.06372807103100124,0.03548988398198072,2.8238187071432667e-10,0.03548988398198072,0.004148689352595295,0.8802700042724609,0.007251696910548052
55,0.06333592010510934,0.03496920960107902,2.8366710530825257e-10,0.03496920960107902,0.0041285850987649,0.8814276456832886,0.006602499070253766
56,0.06337805252757159,0.035045529551267086,2.8332522946880275e-10,0.035045529551267086,0.00409572398107257,0.8833076357841492,0.006713006604386812
57,0.06289143322690113,0.034465225275840845,2.842620792907467e-10,0.034465225275840845,0.004121857624310158,0.8818137049674988,0.006039017346766172
58,0.06297242743810555,0.034590327884028625,2.838209957596856e-10,0.034590327884028625,0.004082944946479686,0.8840346932411194,0.006208228308060063
