epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.12101870446011077,0.08060567180604436,4.0413032190737283e-10,0.08060567180604436,0.0025150046223625425,0.8601139187812805,0.04019263961530708
2,0.0883526498841685,0.05198991625721371,3.6362733722027956e-10,0.05198991625721371,0.0022820101251958117,0.884831964969635,0.015627182535185753
3,0.067105034756106,0.0330215567116474,3.408347814253461e-10,0.0330215567116474,0.0023869836603056323,0.8739926815032959,0.0010619214308872083
4,0.05289259791200937,0.021465131016664727,3.142746692730808e-10,0.021465131016664727,0.0024095039752112654,0.871603786945343,0.009962335910643359
5,0.04459028166913709,0.015223811737933132,2.936646988244528e-10,0.015223811737933132,0.0026469596158628966,0.845050036907196,0.014142658144512148
6,0.04019228728531405,0.012849673845393712,2.734261365449024e-10,0.012849673845393712,0.00254049207888628,0.8572642803192139,0.014492939809096526
7,0.036701459979075333,0.01084499152615493,2.5856468290741913e-10,0.01084499152615493,0.0025972533437333203,0.8508148789405823,0.015011476764586983
8,0.03444266667979401,0.009915709614667088,2.4526957193274423e-10,0.009915709614667088,0.0026801995697555963,0.8411339521408081,0.014611247578607335
9,0.032839818879268894,0.00953458246861606,2.3305236551954333e-10,0.00953458246861606,0.0025122919480425085,0.860415518283844,0.013770654083338272
10,0.03141804708731036,0.009039575445227498,2.237847176623967e-10,0.009039575445227498,0.002437676340965703,0.8685837984085083,0.013338896321012171
11,0.03010969630680805,0.008513307101418113,2.15963891150151e-10,0.008513307101418113,0.0024001269514938943,0.8726012110710144,0.013083082013596986
12,0.029066087634757508,0.008233423025325634,2.0832664630844245e-10,0.008233423025325634,0.0024559182015134384,0.8666095733642578,0.012599241605518612
13,0.02818899774967238,0.007943177774418579,2.0245820088245506e-10,0.007943177774418579,0.0024221458700876396,0.8702529668807983,0.012302642313826927
14,0.02747662547369336,0.007840420292733713,1.9636205113466142e-10,0.007840420292733713,0.002490232103302331,0.8628560900688171,0.01179578482073243
15,0.026659511679480243,0.007469299617548322,1.9190212064772397e-10,0.007469299617548322,0.0023394233580773553,0.8789640069007874,0.011720912447224075
16,0.02623093593865633,0.007522229007770156,1.870870691893976e-10,0.007522229007770156,0.0024887816468380916,0.8630157709121704,0.011186477911169604
17,0.025621215314712634,0.007301166074263842,1.8320049272821574e-10,0.007301166074263842,0.0023927118439797334,0.8733872175216675,0.01101888319855773
