epoch,train_loss_total,train_loss_data,train_loss_physics,val_loss_total,val_rmse,val_r2,physics_balance
1,0.07814209214633419,0.0541167037384141,2.402538825953987e-10,0.0541167037384141,0.0021497594993567836,0.9536638855934143,0.030091315478874232
2,0.03796772454820928,0.01688788138729121,2.1079843175241834e-10,0.01688788138729121,0.0020069610928372013,0.9596152305603027,0.004191961787950622
3,0.027840098171007067,0.009831565332465939,1.8008532875902707e-10,0.009831565332465939,0.0019859171398631534,0.9604576826095581,0.008176967543436766
4,0.024210908361488863,0.008233178327126162,1.597773005502208e-10,0.008233178327126162,0.0019995221146026855,0.9599140286445618,0.007744551727895918
5,0.022325186990201473,0.007696512532198713,1.462867440938878e-10,0.007696512532198713,0.0019539130891464574,0.9617218971252441,0.006932161877190066
6,0.021025303933059885,0.007271919984902654,1.3753383974019194e-10,0.007271919984902654,0.0019580331892731853,0.9615603089332581,0.00648146398911654
7,0.020036797216605572,0.0069588129053868,1.3077984313877987e-10,0.0069588129053868,0.0020282335646722182,0.9587545394897461,0.006119171408491187
8,0.019315134627478463,0.006688553121473108,1.2626581608980261e-10,0.006688553121473108,0.0020320238563342886,0.9586002826690674,0.005938028487507153
9,0.018754837923638877,0.0065213279554709085,1.2233509982145521e-10,0.0065213279554709085,0.0020790830651842788,0.9566605091094971,0.005712182026674613
10,0.01837993445584462,0.006416452747015726,1.1963481733046066e-10,0.006416452747015726,0.001984736021986943,0.9605047106742859,0.0055470289860303406
11,0.017919422703839484,0.00619636939927226,1.1723053295305198e-10,0.00619636939927226,0.002020483674865788,0.9590691328048706,0.005526683896032937
12,0.017596290939088377,0.006044871964314509,1.1551418994617958e-10,0.006044871964314509,0.0019963670181680567,0.9600404500961304,0.0055065470303034495
13,0.017389344273223764,0.005960586153724719,1.1428758068889243e-10,0.005960586153724719,0.0019534848066178018,0.961738646030426,0.005468171915164523
14,0.017104515269221295,0.005830049922778493,1.127446529324336e-10,0.005830049922778493,0.0019316572637773706,0.962588906288147,0.0054444153704648664
15,0.01690549450882134,0.005726689582557551,1.117880494191e-10,0.005726689582557551,0.0020234318351991373,0.958949625492096,0.005452115359352449
16,0.016812995377750623,0.005728140957875266,1.108485444637856e-10,0.005728140957875266,0.0020360072248921815,0.9584378004074097,0.005356713488503295
17,0.01667402506850305,0.005616113368333096,1.105791170931601e-10,0.005616113368333096,0.0019980051628714886,0.9599748253822327,0.005441798340982915
18,0.016509003542541038,0.005535232085025026,1.097377142529015e-10,0.005535232085025026,0.002021898972951087,0.9590117931365967,0.005438539340265124
19,0.01640727094685038,0.0054752372316129155,1.0932033661251569e-10,0.0054752372316129155,0.001974122075000251,0.9609259963035583,0.005456796429638654
20,0.016319312443513246,0.0054124884440430576,1.0906824002155871e-10,0.0054124884440430576,0.00201654169231754,0.9592286944389343,0.005494335558112814
21,0.016278908020328907,0.005395267651017223,1.0883640334868354e-10,0.005395267651017223,0.002038369036387982,0.9583413004875183,0.005488372683851132
22,0.016201927472970317,0.005340377415441687,1.0861550055527157e-10,0.005340377415441687,0.0020044134530944014,0.9597176313400269,0.00552117264008547
23,0.0161765727968443,0.005368512580614714,1.0808060247045165e-10,0.005368512580614714,0.002053671045952974,0.9577134847640991,0.005439547666430451
24,0.016016715951263905,0.005202798976651614,1.0813916832103352e-10,0.005202798976651614,0.001989207919926383,0.9603264927864075,0.005611117855451739
25,0.016037431802778015,0.005234035575718042,1.0803396276116125e-10,0.005234035575718042,0.0019728944812076495,0.9609745740890503,0.005569360700398082
26,0.01595843162919794,0.005155714176639559,1.0802717460646681e-10,0.005155714176639559,0.002040651234661442,0.9582479596138,0.005647003284007121
27,0.015979158124398617,0.005199524807921123,1.0779633267359629e-10,0.005199524807921123,0.002025900116916548,0.9588494300842285,0.005580108459438507
28,0.015876960341951678,0.005098063804741417,1.0778896488996442e-10,0.005098063804741417,0.0019927551420492514,0.9601848721504211,0.005680832684255025
29,0.015813620131285417,0.005028146387831796,1.0785473714533136e-10,0.005028146387831796,0.0019549800121466286,0.9616800546646118,0.00575732732670134
